City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
465,porgera,PG,2020-11-11 00:45:28,-5.47,143.2,50.67,100,67,2.75,moderate rain
466,yerbogachen,RU,2020-11-11 00:41:51,61.28,108.01,26.85,98,100,6.26,overcast clouds
467,pisco,PE,2020-11-11 00:45:28,-13.7,-76.22,66.2,82,90,12.75,overcast clouds
468,lima,PE,2020-11-11 00:42:41,-12.04,-77.03,66.2,72,0,6.93,clear sky
469,santa cruz,BO,2020-11-11 00:45:29,-17.8,-63.17,77.0,83,75,8.05,broken clouds
470,grand gaube,MU,2020-11-11 00:45:29,-20.01,57.66,72.0,79,19,5.01,few clouds
471,klaksvik,FO,2020-11-11 00:45:29,62.23,-6.59,50.0,93,100,25.28,light rain
472,koutsouras,GR,2020-11-11 00:45:30,35.03,25.95,64.0,81,100,5.99,overcast clouds
473,ulaangom,MN,2020-11-11 00:45:30,49.98,92.07,21.88,91,0,1.7,clear sky
474,hunchun,CN,2020-11-11 00:45:30,42.87,130.36,40.12,63,0,0.65,clear sky
475,tucuman,AR,2020-11-11 00:45:31,-26.82,-65.22,73.4,88,90,3.36,overcast clouds
476,san rafael,AR,2020-11-11 00:45:31,-34.62,-68.33,69.13,55,8,2.04,moderate rain
477,kyzyl-suu,KG,2020-11-11 00:45:31,42.34,78.01,39.63,60,100,6.87,overcast clouds
478,raga,SS,2020-11-11 00:45:32,8.46,25.68,72.73,41,22,0.92,few clouds
479,katima mulilo,NA,2020-11-11 00:45:33,-17.5,24.27,71.6,83,92,6.93,overcast clouds
480,mecca,SA,2020-11-11 00:45:34,21.43,39.83,76.42,78,0,5.3,clear sky
481,umm kaddadah,SD,2020-11-11 00:45:35,13.6,26.69,72.73,25,26,16.93,scattered clouds
482,menongue,AO,2020-11-11 00:45:35,-14.66,17.69,64.13,83,100,6.98,overcast clouds
483,lewiston,US,2020-11-11 00:45:35,44.1,-70.21,57.99,87,1,5.21,clear sky
484,visnes,NO,2020-11-11 00:45:36,59.36,5.22,50.0,81,97,11.41,overcast clouds
485,san carlos,VE,2020-11-11 00:45:37,9.66,-68.58,75.45,91,89,2.33,overcast clouds
486,velingara,SN,2020-11-11 00:45:37,13.15,-14.12,78.21,39,0,2.59,clear sky
487,babstovo,RU,2020-11-11 00:45:38,48.12,132.48,22.96,87,66,5.23,broken clouds
488,damara,CF,2020-11-11 00:45:38,4.96,18.7,73.4,94,20,2.46,few clouds
489,jambi,ID,2020-11-11 00:45:38,-1.6,103.62,78.26,88,100,2.89,light rain
490,tselinnoye,RU,2020-11-11 00:45:39,53.08,85.67,30.18,93,100,7.09,overcast clouds
491,altamirano,MX,2020-11-11 00:45:39,16.88,-92.15,55.62,94,69,2.44,broken clouds
492,dudinka,RU,2020-11-11 00:45:39,69.41,86.18,5.0,92,40,6.71,light snow
493,palestina,PS,2020-11-11 00:45:12,31.92,35.2,64.0,88,0,3.36,clear sky
494,itarema,BR,2020-11-11 00:45:40,-2.92,-39.92,81.19,76,15,15.86,few clouds
495,anekal,IN,2020-11-11 00:45:40,12.7,77.7,62.6,93,20,6.33,mist
496,yaan,NG,2020-11-11 00:45:40,7.38,8.57,75.09,75,35,6.67,scattered clouds
497,oistins,BB,2020-11-11 00:45:41,13.07,-59.53,78.8,78,20,9.17,shower rain
498,popondetta,PG,2020-11-11 00:45:41,-8.75,148.25,90.61,55,83,4.38,light rain
499,batticaloa,LK,2020-11-11 00:45:41,7.71,81.69,77.43,89,71,6.62,broken clouds
500,hadishahr,AZ,2020-11-11 00:45:42,38.84,45.66,46.4,75,75,6.93,broken clouds
501,zenzeli,RU,2020-11-11 00:43:18,45.92,47.05,34.81,82,0,8.63,clear sky
502,ecatepec,MX,2020-11-11 00:42:28,19.6,-99.05,77.0,17,5,4.7,clear sky
503,sembakung,ID,2020-11-11 00:45:43,3.82,117.25,80.06,90,100,1.7,overcast clouds
504,upata,VE,2020-11-11 00:45:43,8.01,-62.4,82.0,73,15,1.01,few clouds
505,tabory,RU,2020-11-11 00:45:43,58.52,64.55,24.33,93,77,6.44,broken clouds
506,correntina,BR,2020-11-11 00:45:44,-13.34,-44.64,71.91,55,18,4.05,few clouds
507,iranshahr,IR,2020-11-11 00:45:44,27.2,60.68,62.6,25,0,6.93,clear sky
508,dayong,CN,2020-11-11 00:45:45,25.02,118.29,68.0,52,0,17.9,clear sky
509,sao luiz gonzaga,BR,2020-11-11 00:45:45,-28.41,-54.96,68.52,85,100,10.58,overcast clouds
510,emirdag,TR,2020-11-11 00:45:45,39.02,31.15,42.3,87,0,2.59,clear sky
511,kisangani,CD,2020-11-11 00:45:46,0.52,25.2,69.51,93,100,1.95,overcast clouds
512,ukiah,US,2020-11-11 00:45:20,39.15,-123.21,62.6,51,1,4.7,clear sky
513,tigaon,PH,2020-11-11 00:45:47,13.63,123.5,77.27,91,100,19.22,heavy intensity rain
514,zaragoza,ES,2020-11-11 00:45:47,41.66,-0.88,48.99,93,0,3.36,clear sky
515,surin,TH,2020-11-11 00:45:47,14.88,103.49,71.01,99,93,17.31,overcast clouds
516,lewisporte,CA,2020-11-11 00:45:48,49.25,-55.05,55.99,76,40,24.16,scattered clouds
517,jacareacanga,BR,2020-11-11 00:45:48,-6.22,-57.75,73.76,88,20,1.99,few clouds
518,san quintin,MX,2020-11-11 00:45:48,30.48,-115.95,61.11,54,0,12.12,clear sky
519,qianguo,CN,2020-11-11 00:45:49,45.12,124.86,42.62,67,0,14.32,clear sky
520,korla,CN,2020-11-11 00:45:49,41.76,86.15,36.41,68,0,4.5,clear sky
521,atar,MR,2020-11-11 00:45:49,20.52,-13.05,81.9,16,0,6.53,clear sky
522,the valley,AI,2020-11-11 00:45:49,18.22,-63.06,77.0,94,40,8.05,scattered clouds
523,adrar,MR,2020-11-11 00:45:50,20.5,-10.07,78.24,18,0,6.55,clear sky
524,bernardino de campos,BR,2020-11-11 00:45:50,-23.01,-49.47,68.77,86,100,4.05,overcast clouds
525,yueyang,CN,2020-11-11 00:45:51,29.33,113.09,61.32,53,0,1.97,clear sky
526,canto do buriti,BR,2020-11-11 00:45:51,-8.11,-42.94,77.83,58,0,2.71,clear sky
527,asosa,ET,2020-11-11 00:45:52,10.07,34.53,63.25,61,0,2.95,clear sky
528,camacupa,AO,2020-11-11 00:45:52,-12.02,17.48,61.81,94,100,5.17,overcast clouds
529,jutai,BR,2020-11-11 00:45:52,-5.18,-68.9,73.78,98,100,1.99,moderate rain
530,tansen,NP,2020-11-11 00:45:52,27.87,83.55,50.4,69,0,4.45,clear sky
531,suntar,RU,2020-11-11 00:45:53,62.14,117.63,28.67,96,98,6.82,overcast clouds
532,chenghai,CN,2020-11-11 00:45:53,23.46,116.77,66.2,63,0,2.24,clear sky
533,saint anthony,US,2020-11-11 00:43:58,45.02,-93.22,28.4,86,90,13.87,snow
534,abasolo,MX,2020-11-11 00:45:53,20.45,-101.52,78.8,21,40,4.7,scattered clouds
535,stutterheim,ZA,2020-11-11 00:45:54,-32.57,27.42,51.22,97,100,3.06,overcast clouds
536,goure,NE,2020-11-11 00:45:54,13.98,10.27,73.0,32,0,8.99,clear sky
537,ostersund,SE,2020-11-11 00:45:54,63.18,14.64,30.2,100,90,4.7,overcast clouds
538,arcachon,FR,2020-11-11 00:45:54,44.59,-1.05,46.4,100,90,1.12,fog
539,tilichiki,RU,2020-11-11 00:45:55,60.47,166.1,12.4,92,91,6.55,overcast clouds
540,ingham,US,2020-11-11 00:45:55,42.6,-84.38,71.6,64,75,8.05,broken clouds
541,raton,US,2020-11-11 00:45:55,36.9,-104.44,42.8,15,1,17.22,clear sky
542,bubaque,GW,2020-11-11 00:45:55,11.28,-15.83,83.08,79,0,12.77,clear sky
543,pundaguitan,PH,2020-11-11 00:45:56,6.37,126.17,83.12,72,75,4.25,broken clouds
544,yeniseysk,RU,2020-11-11 00:45:56,58.45,92.17,29.26,96,100,9.75,overcast clouds
545,kloulklubed,PW,2020-11-11 00:45:56,7.04,134.26,82.4,78,75,4.7,light intensity shower rain
546,raudeberg,NO,2020-11-11 00:45:56,61.99,5.14,48.2,87,93,9.17,overcast clouds
547,huaraz,PE,2020-11-11 00:45:56,-9.53,-77.53,54.46,59,100,4.52,overcast clouds
548,likasi,CD,2020-11-11 00:45:57,-10.98,26.73,66.47,70,100,1.86,light rain
549,namibe,AO,2020-11-11 00:45:57,-15.2,12.15,73.36,80,41,4.36,scattered clouds
550,emet,TR,2020-11-11 00:45:58,39.34,29.26,41.49,88,9,4.83,clear sky
551,saint-michel-des-saints,CA,2020-11-11 00:45:58,46.68,-73.92,61.0,88,100,9.13,overcast clouds
552,chengalpattu,IN,2020-11-11 00:45:58,12.7,79.98,77.0,83,75,5.82,mist
553,mogadishu,SO,2020-11-11 00:45:58,2.04,45.34,74.93,82,100,19.15,light rain
554,nanyamba,TZ,2020-11-11 00:45:58,-10.68,39.83,69.85,98,63,2.06,broken clouds
555,ishigaki,JP,2020-11-11 00:45:58,24.34,124.16,73.4,73,75,23.04,broken clouds
556,mormugao,IN,2020-11-11 00:45:59,15.4,73.8,69.8,64,20,6.93,light rain
557,wexford,IE,2020-11-11 00:45:59,52.33,-6.46,54.0,89,100,13.0,light rain
558,mayumba,GA,2020-11-11 00:46:00,-3.43,10.66,76.41,85,99,1.25,overcast clouds
559,nelson bay,AU,2020-11-11 00:46:00,-32.72,152.15,75.0,64,0,6.93,clear sky
560,mogzon,RU,2020-11-11 00:46:00,51.74,111.96,30.9,96,100,7.36,overcast clouds
561,jumla,NP,2020-11-11 00:46:00,29.27,82.18,41.4,64,0,4.12,clear sky
562,san policarpo,PH,2020-11-11 00:46:01,12.18,125.51,78.67,88,100,21.43,light rain
563,tehuacan,MX,2020-11-11 00:46:01,18.45,-97.38,70.0,61,0,1.34,clear sky
564,deputatskiy,RU,2020-11-11 00:46:01,69.3,139.9,-22.74,88,5,0.85,clear sky
565,challans,FR,2020-11-11 00:46:01,46.84,-1.87,50.0,92,52,3.85,broken clouds
566,synya,RU,2020-11-11 00:46:01,65.37,58.04,22.19,97,92,6.73,overcast clouds
567,beringovskiy,RU,2020-11-11 00:46:02,63.05,179.32,21.61,94,87,16.75,overcast clouds
568,porto walter,BR,2020-11-11 00:46:02,-8.27,-72.74,75.31,89,100,2.86,overcast clouds
569,ambilobe,MG,2020-11-11 00:46:03,-13.2,49.05,71.37,80,5,4.94,clear sky
570,baisha,CN,2020-11-11 00:46:03,26.52,110.93,61.11,48,0,1.19,clear sky
571,stodolishche,RU,2020-11-11 00:46:03,54.19,32.65,31.21,98,0,5.28,clear sky
572,atbasar,KZ,2020-11-11 00:46:03,51.8,68.33,30.74,94,100,11.05,overcast clouds
573,sao miguel do araguaia,BR,2020-11-11 00:46:03,-13.28,-50.16,78.28,69,100,4.59,overcast clouds
574,bonavista,CA,2020-11-11 00:46:04,48.65,-53.11,51.8,81,26,20.8,scattered clouds
575,ugoofaaru,MV,2020-11-11 00:46:04,5.67,73.0,82.67,70,100,4.43,overcast clouds
576,utete,TZ,2020-11-11 00:46:04,-7.99,38.76,76.01,89,100,1.54,light rain
577,hachinohe,JP,2020-11-11 00:46:04,40.5,141.5,35.6,93,75,12.75,broken clouds
578,porto-vecchio,FR,2020-11-11 00:46:04,41.59,9.28,57.2,100,75,3.69,broken clouds
579,brooks,CA,2020-11-11 00:46:05,50.58,-111.89,32.0,98,100,13.87,overcast clouds
580,banfora,BF,2020-11-11 00:46:05,10.63,-4.77,75.2,31,0,3.27,clear sky
581,jadu,LY,2020-11-11 00:46:05,31.95,12.03,50.11,93,0,0.47,clear sky
582,harer,ET,2020-11-11 00:46:05,9.31,42.13,60.19,64,44,3.49,scattered clouds
583,melsungen,DE,2020-11-11 00:46:06,51.13,9.55,41.0,100,100,3.36,overcast clouds
584,caruray,PH,2020-11-11 00:46:06,10.31,119.01,80.6,88,40,4.7,scattered clouds
585,san cristobal,VE,2020-11-11 00:46:06,7.77,-72.22,67.41,91,99,1.03,light rain
586,zyryanka,RU,2020-11-11 00:46:06,65.75,150.85,-7.91,91,84,4.21,broken clouds
587,aktash,RU,2020-11-11 00:46:07,50.3,87.73,6.42,88,9,7.11,clear sky
588,marondera,ZW,2020-11-11 00:46:07,-18.19,31.55,59.92,91,0,7.14,clear sky
589,poum,NC,2020-11-11 00:46:07,-20.23,164.02,71.06,89,100,17.58,moderate rain
590,road town,VG,2020-11-11 00:43:17,18.42,-64.62,75.99,96,100,5.99,overcast clouds
591,kapoeta,SS,2020-11-11 00:46:08,4.77,33.59,74.37,74,33,9.53,moderate rain
592,iisalmi,FI,2020-11-11 00:46:08,63.56,27.19,28.4,100,0,4.7,clear sky
593,maarianhamina,AX,2020-11-11 00:46:08,60.1,19.93,42.8,87,90,4.7,overcast clouds
594,kaeo,NZ,2020-11-11 00:46:08,-35.1,173.78,66.99,61,34,10.0,scattered clouds
595,malinalco,MX,2020-11-11 00:46:08,18.95,-99.5,80.6,42,5,4.7,clear sky
596,awbari,LY,2020-11-11 00:46:09,26.59,12.78,52.9,49,2,1.36,clear sky
597,dakar,SN,2020-11-11 00:41:54,14.69,-17.44,80.6,88,0,9.33,clear sky
598,sao jose da coroa grande,BR,2020-11-11 00:46:09,-8.9,-35.15,76.73,79,0,9.42,clear sky
599,ustyuzhna,RU,2020-11-11 00:46:09,58.84,36.43,28.45,98,0,5.86,clear sky
600,abha,SA,2020-11-11 00:46:10,18.22,42.51,59.0,93,0,1.3,clear sky
601,la plata,AR,2020-11-11 00:46:02,-34.92,-57.95,66.0,76,95,3.0,overcast clouds
602,celestun,MX,2020-11-11 00:46:10,20.87,-90.4,78.39,82,10,12.03,clear sky
603,anju,KP,2020-11-11 00:46:10,39.62,125.66,44.38,57,0,3.13,clear sky
604,skerries,IE,2020-11-11 00:46:11,53.58,-6.11,55.0,81,75,12.75,broken clouds
605,ondjiva,AO,2020-11-11 00:46:11,-17.07,15.73,78.71,24,83,7.78,broken clouds
606,suoyarvi,RU,2020-11-11 00:46:11,62.08,32.35,28.22,94,100,4.38,overcast clouds
607,rybnaya sloboda,RU,2020-11-11 00:46:12,55.46,50.14,32.0,96,75,15.66,snow
608,shenjiamen,CN,2020-11-11 00:46:12,29.96,122.3,62.64,60,6,11.16,clear sky
609,svetlyy,RU,2020-11-11 00:46:12,54.67,20.13,33.8,100,40,4.47,scattered clouds
610,liuzhou,CN,2020-11-11 00:46:12,24.31,109.39,62.78,53,0,7.29,clear sky
611,sackville,CA,2020-11-11 00:46:13,45.92,-64.38,57.2,71,34,4.7,scattered clouds
612,gillette,US,2020-11-11 00:41:57,44.29,-105.5,35.6,37,90,8.05,overcast clouds
613,zaysan,KZ,2020-11-11 00:46:13,47.47,84.87,31.84,87,0,1.32,clear sky
614,baracoa,CU,2020-11-11 00:46:13,20.35,-74.5,78.93,82,89,0.98,overcast clouds
615,tahe,CN,2020-11-11 00:41:32,52.33,124.73,20.86,94,9,1.63,clear sky
616,yenagoa,NG,2020-11-11 00:46:13,4.92,6.26,75.27,93,89,1.45,overcast clouds
617,maldonado,UY,2020-11-11 00:46:14,-34.67,-54.92,62.6,82,0,17.22,clear sky
618,kieta,PG,2020-11-11 00:46:14,-6.22,155.63,84.67,72,95,6.11,light rain
619,hemsedal,NO,2020-11-11 00:46:14,60.86,8.55,37.04,85,100,1.99,overcast clouds
620,laureles,US,2020-11-11 00:46:14,26.11,-97.49,77.0,83,1,6.93,clear sky
621,chara,RU,2020-11-11 00:46:15,56.91,118.26,27.59,95,100,1.48,light snow
622,gobabis,NA,2020-11-11 00:46:15,-22.45,18.97,66.2,48,0,1.12,clear sky
623,manyana,BW,2020-11-11 00:46:15,-23.4,21.72,70.54,55,0,6.02,clear sky
624,iquitos,PE,2020-11-11 00:46:16,-3.75,-73.25,77.0,94,0,1.12,clear sky
625,bairiki,KI,2020-11-11 00:46:16,1.33,172.98,84.2,79,40,10.29,scattered clouds
626,bonthe,SL,2020-11-11 00:46:16,7.53,-12.51,78.12,85,38,4.68,moderate rain
627,chapais,CA,2020-11-11 00:46:16,49.78,-74.85,51.8,100,90,5.82,fog
628,florencia,IT,2020-11-11 00:46:16,43.77,11.25,54.0,100,0,1.12,clear sky
629,zatoka,UA,2020-11-11 00:46:17,46.07,30.47,42.8,70,75,6.71,broken clouds
630,wellsford,NZ,2020-11-11 00:46:17,-36.28,174.52,64.99,79,97,5.99,overcast clouds
631,paratebueno,CO,2020-11-11 00:46:17,4.38,-73.22,75.42,88,100,3.04,light rain
632,akyab,MM,2020-11-11 00:46:17,20.15,92.9,76.6,78,4,5.68,clear sky
633,jerez,GT,2020-11-11 00:46:18,14.1,-89.75,73.4,78,40,3.74,scattered clouds
634,half moon bay,US,2020-11-11 00:46:06,37.46,-122.43,59.0,66,90,6.93,overcast clouds
635,marau,BR,2020-11-11 00:46:18,-28.45,-52.2,64.6,92,96,3.8,overcast clouds
636,plettenberg bay,ZA,2020-11-11 00:46:18,-34.05,23.37,56.41,79,18,3.69,few clouds
637,rodrigues alves,BR,2020-11-11 00:46:18,-7.74,-72.65,74.73,91,100,2.91,overcast clouds
638,scarborough,GB,2020-11-11 00:46:18,54.28,-0.4,46.99,93,77,1.01,broken clouds
639,gat,IL,2020-11-11 00:46:19,31.61,34.76,64.0,83,0,0.43,clear sky
640,maturin,VE,2020-11-11 00:46:19,9.75,-63.18,74.44,87,92,5.91,overcast clouds
641,nong kung si,TH,2020-11-11 00:46:19,16.65,103.3,69.8,73,75,6.93,broken clouds
642,tautira,PF,2020-11-11 00:46:19,-17.73,-149.15,73.4,88,75,8.05,light rain
643,yamada,JP,2020-11-11 00:46:20,39.47,141.95,45.39,54,6,7.61,clear sky
644,grand-santi,GF,2020-11-11 00:46:20,4.25,-54.38,75.58,88,100,2.44,overcast clouds
645,trairi,BR,2020-11-11 00:46:20,-3.28,-39.27,80.98,77,3,12.39,clear sky
646,atasu,KZ,2020-11-11 00:46:20,48.68,71.64,39.07,71,100,23.24,overcast clouds
647,almaznyy,RU,2020-11-11 00:46:20,48.04,40.05,39.2,64,75,8.95,broken clouds
648,koumac,NC,2020-11-11 00:46:20,-20.57,164.28,73.09,77,100,5.73,overcast clouds
649,ndende,GA,2020-11-11 00:46:21,-2.4,11.36,71.62,95,100,1.23,overcast clouds
650,zhanaozen,KZ,2020-11-11 00:46:21,43.3,52.8,41.49,70,89,8.08,overcast clouds
651,ust-kuyga,RU,2020-11-11 00:46:21,70.02,135.6,-16.53,82,100,7.92,overcast clouds
652,perth,AU,2020-11-11 00:41:48,-31.93,115.83,60.01,62,0,5.82,clear sky
653,fukue,JP,2020-11-11 00:46:22,32.69,128.84,59.0,54,20,9.17,few clouds
654,balabac,PH,2020-11-11 00:46:22,7.99,117.06,83.25,72,43,3.56,scattered clouds
655,zile,TR,2020-11-11 00:46:22,40.3,35.89,51.8,76,75,11.41,broken clouds
656,paulo afonso,BR,2020-11-11 00:46:22,-9.41,-38.21,74.8,70,0,11.61,clear sky
657,durgapur,IN,2020-11-11 00:46:23,23.48,87.32,71.6,78,40,5.82,haze
658,mocuba,MZ,2020-11-11 00:46:23,-16.84,36.99,72.79,95,3,2.66,clear sky
659,warrington,GB,2020-11-11 00:46:23,53.39,-2.58,52.0,87,100,9.17,overcast clouds
660,linhai,CN,2020-11-11 00:46:23,28.85,121.12,61.0,61,0,2.8,clear sky
661,primo tapia,MX,2020-11-11 00:46:23,32.22,-116.92,66.2,39,5,13.87,clear sky
662,ducheng,CN,2020-11-11 00:46:24,23.24,111.53,66.33,45,0,2.89,clear sky
663,lafiagi,NG,2020-11-11 00:46:24,8.87,5.42,79.45,64,56,4.68,broken clouds
664,alice springs,AU,2020-11-11 00:46:24,-23.7,133.88,89.6,24,5,16.11,dust
665,capelinha,BR,2020-11-11 00:44:46,-17.69,-42.52,63.91,88,3,3.62,clear sky
666,sironko,UG,2020-11-11 00:46:24,1.23,34.25,65.46,72,6,2.93,clear sky
667,aksarka,RU,2020-11-11 00:46:25,66.56,67.8,4.98,92,66,4.43,broken clouds
668,timiryazevskiy,RU,2020-11-11 00:46:25,56.49,84.88,32.0,85,100,10.02,overcast clouds
669,maxixe,MZ,2020-11-11 00:46:25,-23.86,35.35,72.0,92,9,8.32,clear sky
670,pinillos,CO,2020-11-11 00:46:25,8.92,-74.47,75.31,96,100,4.9,moderate rain
671,rio cuarto,AR,2020-11-11 00:44:24,-33.13,-64.35,69.8,68,0,4.7,clear sky
672,rurrenabaque,BO,2020-11-11 00:46:26,-14.44,-67.53,74.7,94,100,4.18,heavy intensity rain
673,faanui,PF,2020-11-11 00:46:26,-16.48,-151.75,75.18,84,100,9.13,light rain
674,hofn,IS,2020-11-11 00:46:26,64.25,-15.21,41.13,89,100,23.15,moderate rain
675,samandag,TR,2020-11-11 00:46:26,36.08,35.98,53.6,100,0,3.36,clear sky
676,jinchang,CN,2020-11-11 00:46:27,38.5,102.17,41.23,53,70,2.62,broken clouds
677,puerto madryn,AR,2020-11-11 00:46:27,-42.77,-65.04,61.52,82,4,14.05,clear sky
678,oparino,RU,2020-11-11 00:46:27,59.85,48.28,28.67,95,100,10.04,overcast clouds
679,anantapur,IN,2020-11-11 00:44:18,14.68,77.6,62.65,77,0,2.48,clear sky
680,walvis bay,NA,2020-11-11 00:46:27,-22.96,14.51,55.99,87,0,8.05,clear sky
681,pao de acucar,BR,2020-11-11 00:46:28,-9.75,-37.44,75.74,72,0,9.35,clear sky
682,ketchikan,US,2020-11-11 00:46:28,55.34,-131.65,42.8,79,40,8.05,scattered clouds
683,ahuimanu,US,2020-11-11 00:46:28,21.44,-157.84,86.0,65,40,13.87,scattered clouds
684,mapimi,MX,2020-11-11 00:46:28,25.82,-103.85,86.0,38,5,4.05,clear sky
685,makakilo city,US,2020-11-11 00:42:07,21.35,-158.09,87.8,45,40,11.41,scattered clouds
686,calama,CL,2020-11-11 00:45:23,-22.47,-68.93,62.6,16,0,21.92,clear sky
687,bowen,AU,2020-11-11 00:46:30,-20.02,148.23,80.6,51,40,14.99,scattered clouds
688,ugra,RU,2020-11-11 00:46:30,54.78,34.33,31.95,97,81,4.88,broken clouds
689,prince george,CA,2020-11-11 00:46:30,53.92,-122.75,28.4,92,90,5.06,overcast clouds
690,natal,BR,2020-11-11 00:46:30,-5.79,-35.21,78.8,83,75,17.22,broken clouds
691,klyuchevskiy,RU,2020-11-11 00:46:31,53.53,119.45,22.28,98,100,0.89,overcast clouds
692,uyemskiy,RU,2020-11-11 00:46:31,64.47,40.85,32.0,95,75,8.95,broken clouds
693,blagoyevo,RU,2020-11-11 00:46:31,63.37,47.92,25.99,97,55,8.25,broken clouds
694,port augusta,AU,2020-11-11 00:46:32,-32.5,137.77,77.0,25,0,12.75,clear sky
695,beira,MZ,2020-11-11 00:46:32,-19.84,34.84,77.2,86,58,8.16,broken clouds
696,pyay,MM,2020-11-11 00:46:32,18.82,95.22,72.86,88,0,7.29,clear sky
697,auki,SB,2020-11-11 00:46:32,-8.77,160.7,86.72,62,86,5.88,overcast clouds
